SortedOrder,probe,associate,associate (continued),R1,R1,R2,R3,Screened_for_Analysis_seeTab2,Meaning_R1,Meaning_BestGuess_R1,R2,Meaning_R2,Meaning_BestGuess_R2,R3,Meaning_R3,Meaning_BestGuess_R3,Comment_R1,Comment_R2,Comment_R3,Integrated_Comments_By_CR,R1_R2_R3_CertainAgreement,R1_R2_R3_Certain_orUndertainAgreement,DominantMeaning_Certain_or_Guess,
4029,skate,roll,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4030,skate,roller,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4031,skate,skateboard,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4032,skate,ski,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4033,skate,slide,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4034,skate,speed,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4035,skate,stingray,,rs,rs,kt,sr,1,2,2,kt,2,2,sr,2,2,,,,,1,1,2,
4036,slick,cool,,rs,rs,kt,sr,1,2,2,kt,1,1,sr,1,1,,,,,0,0,1,
4037,slick,fall,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4038,slick,grease,,rs,rs,kt,sr,1,1,1,kt,?1,1,sr,2,2,Both match,,,,0,0,1,
4039,slick,hair,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,2,2,,Association not clear,,,0,0,1,
4040,slick,ice,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,2,2,,,,,0,0,1,
4041,slick,oil,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4042,slick,rick,,rs,rs,kt,sr,,-,-,kt,-,-,sr,-,-,,,"Proper noun, remove",Proper noun,1,1,-,
4043,slick,shine,,rs,rs,kt,sr,1,1,1,kt,?1,1,sr,1,1,Both match,,,,0,1,1,
4044,slick,slimy,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4045,slick,slippery,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4046,slick,sly,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4047,slick,smooth,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4048,slick,wet,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4049,sling,arm,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4050,sling,broken,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4051,sling,cast,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4052,sling,injury,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4053,sling,mud,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,-,-,,,,,0,0,1,
4054,sling,rock,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4055,sling,shit,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,-,-,,,,,0,0,1,
4056,sling,shot,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4057,sling,stones,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4058,sling,support,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4059,sling,swing,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4060,sling,throw,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4061,slip,away,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4062,slip,banana,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4063,slip,dress,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4064,slip,fall,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4065,slip,skirt,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4066,slip,slide,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4067,slip,tongue,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4068,slip,wet,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4069,slug,bug,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4070,slug,bullet,,rs,rs,kt,sr,1,2,2,kt,1,1,sr,1,1,,,,,0,0,1,
4071,slug,dirty,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4072,slug,gross,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4073,slug,hit,,rs,rs,kt,sr,1,2,2,kt,2,2,sr,2,2,,,,,1,1,2,
4074,slug,insect,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4075,slug,leech,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4076,slug,punch,,rs,rs,kt,sr,1,2,2,kt,2,2,sr,2,2,,,,,1,1,2,
4077,slug,salt,,rs,rs,kt,sr,1,?1,1,kt,1,1,sr,1,1,,,,,0,1,1,
4078,slug,slime,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4079,slug,slimy,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4080,slug,slow,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4081,slug,snail,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4082,slug,suck,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4083,slug,worm,,rs,rs,kt,sr,1,1,1,kt,1,1,sr,1,1,,,,,1,1,1,
4084,smelt,aroma,,rs,rs,kt,sr,1,3,3,kt,3,3,aml,3,3,,,,,1,1,3,
4085,smelt,bad,,rs,rs,kt,sr,1,3,3,kt,3,3,aml,3,3,,,,,1,1,3,
4086,smelt,burn,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4087,smelt,delt,,rs,rs,kt,sr,,3,3,kt,-,-,aml,1,1,,Association not clear,,,0,0,NONE,
4088,smelt,felt,,rs,rs,kt,sr,,-,-,kt,-,-,aml,-,-,"Rhyme, remove",,,Rhyme,1,1,-,
4089,smelt,fish,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4090,smelt,heat,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4091,smelt,iron,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4092,smelt,melt,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4093,smelt,metal,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4094,smelt,mold,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4095,smelt,nose,,rs,rs,kt,sr,1,3,3,kt,3,3,aml,3,3,,,,,1,1,3,
4096,smelt,odor,,rs,rs,kt,sr,1,3,3,kt,3,3,aml,3,3,,,,,1,1,3,
4097,smelt,scent,,rs,rs,kt,sr,1,3,3,kt,3,3,aml,3,3,,,,,1,1,3,
4098,smelt,smell,,rs,rs,kt,sr,1,3,3,kt,3,3,aml,3,3,,Association not clear,,,1,1,3,
4099,smelt,steel,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4100,sock,foot,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4101,sock,hit,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4102,sock,hop,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4103,sock,hose,,rs,rs,kt,sr,1,?1,1,kt,1,1,aml,1,1,,,,,0,1,1,
4104,sock,punch,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4105,sock,shoe,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4106,sock,sneaker,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4107,sock,stocking,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4108,soil,dirt,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,2,2,,,,,0,0,1,
4109,soil,earth,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4110,soil,farm,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4111,soil,grass,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4112,soil,ground,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4113,soil,plant,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4114,sole,alone,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4115,sole,fish,,rs,rs,kt,sr,1,3,3,kt,3,3,aml,3,3,,,,,1,1,3,
4116,sole,foot,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4117,sole,heel,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4118,sole,one,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4119,sole,only,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4120,sole,owner,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4121,sole,shoes,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4122,sole,single,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4123,sow,cow,,rs,rs,kt,sr,,-,-,kt,-,-,aml,-,-,,"Rhyme, remove",,Rhyme,1,1,-,
4124,sow,dirt,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4125,sow,fabric,,rs,rs,kt,sr,,-,-,kt,-,-,aml,-,-,Incorrect reading of probe,,,Incorrect reading of probe,1,1,-,
4126,sow,farm,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4127,sow,fat,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4128,sow,garden,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4129,sow,hog,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4130,sow,oats,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4131,sow,pig,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4132,sow,plant,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4133,sow,plow,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4134,sow,reap,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4135,sow,seed,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4136,sow,sew,,rs,rs,kt,sr,,-,-,kt,-,-,aml,-,-,"Rhyme, remove",,,Rhyme,1,1,-,
4137,sow,soil,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,None match,,,1,1,1,
4138,spade,ace,,rs,rs,kt,sr,1,2,2,kt,1,1,aml,2,2,,None match,,,0,0,2,
4139,spade,black,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4140,spade,cards,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4141,spade,diamond,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4142,spade,dig,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4143,spade,dirt,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4144,spade,dog,,rs,rs,kt,sr,1,1,1,kt,-,-,aml,1,1,,,,,0,0,1,
4145,spade,garden,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4146,spade,heart,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,None match,,,1,1,2,
4147,spade,hoe,,rs,rs,kt,sr,1,1,1,kt,?2,2,aml,1,1,,,,,0,0,1,
4148,spade,neutered,,rs,rs,kt,sr,1,1,1,kt,-,-,aml,1,1,,,,,0,0,1,
4149,spade,shovel,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4150,spade,tool,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4151,span,attention,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4152,span,bridge,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4153,span,cross,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4154,span,distance,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4155,span,globe,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4156,span,length,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4157,span,life,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4158,span,lifetime,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4159,span,spic,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4160,span,time,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4161,span,vast,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4162,span,wide,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4163,spank,bad,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4164,spank,beat,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4165,spank,child,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4166,spank,cry,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4167,spank,discipline,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4168,spank,father,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4169,spank,hit,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4170,spank,hurt,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4171,spank,kid,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4172,spank,naughty,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4173,spank,ouch,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4174,spank,paddle,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4175,spank,pain,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4176,spank,punish,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4177,spank,reprimand,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4178,spank,scold,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4179,spank,slap,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4180,spank,whip,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4181,spank,wrong,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4182,spell,bad,,rs,rs,kt,sr,1,1,1,kt,?2,2,aml,1,1,,,,,0,0,1,
4183,spell,bee,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4184,spell,bound,,rs,rs,kt,sr,1,2,2,kt,3,3,aml,3,3,,,,,0,0,3,
4185,spell,can,t,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4186,spell,correct,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4187,spell,dictionary,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4188,spell,english,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4189,spell,error,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4190,spell,explain,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4191,spell,grammar,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4192,spell,letter,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4193,spell,magic,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4194,spell,misspell,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4195,spell,read,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4196,spell,school,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4197,spell,speak,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4198,spell,witch,,rs,rs,kt,sr,1,2,2,kt,2,2,aml,2,2,,,,,1,1,2,
4199,spell,word,,rs,rs,kt,sr,1,1,1,kt,2,2,aml,1,1,,,,,0,0,1,
4200,spell,words,,rs,rs,kt,sr,1,1,1,kt,2,2,aml,1,1,,,,,0,0,1,
4201,spell,write,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4202,spell,wrong,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4203,spike,ball,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4204,spike,baseball,,rs,rs,kt,aml,1,?1,1,kt,1,1,aml,1,1,,,,,0,1,1,
4205,spike,bike,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4206,spike,cleat,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4207,spike,dog,,rs,rs,kt,aml,1,?1,1,kt,1,1,aml,1,1,,,,,0,1,1,
4208,spike,drink,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4209,spike,football,,rs,rs,kt,aml,1,?1,1,kt,1,1,aml,1,1,,None match,,,0,1,1,
4210,spike,golf,,rs,rs,kt,aml,1,?1,1,kt,1,1,aml,1,1,,,,,0,1,1,
4211,spike,hair,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4212,spike,hammer,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4213,spike,heel,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4214,spike,hit,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4215,spike,hole,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4216,spike,movie,,rs,rs,kt,aml,,-,-,kt,-,-,aml,-,-,"Proper noun, remove",None match,,Proper noun,1,1,-,
4217,spike,nail,,rs,rs,kt,sr,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4218,spike,point,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4219,spike,railroad,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4220,spike,sharp,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4221,spike,shoes,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4222,spike,stab,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4223,spike,tire,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4224,spike,volleyball,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4225,spill,accident,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4226,spill,clean,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4227,spill,drink,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4228,spill,drip,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4229,spill,drop,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4230,spill,leak,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4231,spill,liquid,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4232,spill,mess,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4233,spill,milk,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4234,spill,oil,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4235,spill,overflow,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4236,spill,pour,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4237,spill,splash,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4238,spill,towel,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4239,spill,water,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4240,spill,wipe,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4241,spit,ball,,rs,rs,kt,aml,1,1,1,kt,?1,1,aml,1,1,,,,,0,1,1,
4242,spit,boys,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4243,spit,bucket,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4244,spit,chew,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4245,spit,dirty,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4246,spit,disgust,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4247,spit,face,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4248,spit,gross,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4249,spit,ground,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4250,spit,gum,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4251,spit,mouth,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4252,spit,nasty,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4253,spit,phlegm,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4254,spit,saliva,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4255,spit,separate,,rs,rs,kt,aml,1,?1,1,kt,-,-,aml,1,1,,,,,0,0,1,
4256,spit,sidewalk,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4257,spit,slobber,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4258,spit,spat,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4259,spit,spew,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4260,spit,swallow,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4261,spit,tobacco,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4262,spit,up,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4263,spit,water,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4264,spray,aerosol,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4265,spray,bottle,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4266,spray,bug,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4267,spray,can,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4268,spray,gas,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4269,spray,hair,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4270,spray,hairspray,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4271,spray,mist,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4272,spray,ocean,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4273,spray,ozone,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4274,spray,paint,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4275,spray,roach,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4276,spray,shoot,,rs,rs,kt,aml,1,1,1,kt,2,2,aml,1,1,,,,,0,0,1,
4277,spray,spit,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4278,spray,spritz,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4279,spray,squirt,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4280,spray,stream,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4281,spray,wash,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4282,spray,water,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4283,spray,wet,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,1,1,,,,,1,1,1,
4284,squash,bug,,rs,rs,kt,aml,1,1,1,kt,1,1,aml,2,2,,,,,0,0,1,
